LAMMPS DATA FILE FOR ag+1so3

135 atoms
70 bonds
52 angles
24 dihedrals

6 atom types
5 bond types
1 angle types
3 dihedral types
0 improper types

0 26.5326 xlo xhi
0 24.4848 ylo yhi
0 17.925399999999996 zlo zhi

Masses

1 14.07
2 14.07
3 14.07
4 32.06
5 14.07
6 14.07

Atoms # full

1 1 1 -0.28 8.606811000000004 2.031866 7.16166200000001
2 1 1 -0.28 10.039975999999998 4.514181999999998 7.16166200000001
3 1 1 -0.28 11.473141000000002 6.996497000000001 7.16166200000001
4 1 1 -0.28 2.8741469999999962 2.031866 7.16166200000001
5 1 1 -0.28 4.307313000000001 4.514181999999998 7.16166200000001
6 1 1 -0.28 5.740479000000005 6.996497000000001 7.16166200000001
7 1 1 -0.28 5.7404790000000006 2.031866 7.16166200000001
8 1 1 -0.28 7.173644000000003 4.514181999999998 7.16166200000001
9 1 1 -0.28 8.606811 6.996497000000001 7.16166200000001
10 1 1 -0.28 10.039976 2.8593039999999967 9.50201199999999
11 1 1 -0.28 11.473140000000006 5.3416200000000025 9.50201199999999
12 1 1 -0.28 8.60681 0.37698900000000174 9.50201199999999
13 1 1 -0.28 4.3073130000000015 2.8593039999999967 9.50201199999999
14 1 1 -0.28 5.740479000000001 5.3416200000000025 9.50201199999999
15 1 1 -0.28 2.874147000000002 0.37698900000000174 9.50201199999999
16 1 1 -0.28 7.173643999999996 2.8593039999999967 9.50201199999999
17 1 1 -0.28 8.606811000000006 5.3416200000000025 9.50201199999999
18 1 1 -0.28 5.740478999999997 0.37698900000000174 9.50201199999999
19 1 1 -0.28 7.1777890000000015 1.2125830000000004 11.82631599999999
20 1 1 -0.28 8.609095999999996 3.692363999999998 11.83387700000001
21 1 1 -0.28 10.045009999999998 6.176139999999999 11.83630899999999
22 1 1 -0.28 1.4465710000000032 1.2170270000000036 11.846213000000011
23 1 1 -0.28 2.8754060000000026 3.690263 11.852174999999999
24 1 1 -0.28 4.305878999999997 6.176647999999999 11.836266
25 1 1 -0.28 4.302605000000003 1.213351 11.84393199999999
26 1 1 -0.28 5.737135999999998 3.6968970000000025 11.839152999999989
27 1 1 -0.28 7.174495000000004 6.177389000000001 11.834898999999991
28 1 1 -0.28 8.606578000000006 2.048091000000001 14.21705199999999
29 1 1 -0.28 10.028662 4.532107000000002 14.201022
30 1 1 -0.28 11.472168999999997 7.023820999999999 14.200050000000001
31 1 1 -0.28 2.8720669999999995 2.0307870000000006 14.22908799999999
32 1 1 -0.28 4.329211999999999 4.535552999999999 14.185161
33 1 1 -0.28 5.745292000000001 7.010780999999999 14.20717700000001
34 1 1 -0.28 5.749375999999999 2.0400249999999978 14.18169999999999
35 1 1 -0.28 7.183683000000004 4.528586000000003 14.209836
36 1 1 -0.28 8.610936000000002 7.000631999999998 14.214509999999999
37 1 2 -0.28 3.184105000000002 3.5307859999999995 23.38566
38 1 3 -0.28 7.582690999999997 5.828064000000001 16.825221
39 1 3 -0.28 4.964061000000002 0.5006670000000032 24.92543600000001
40 1 3 -0.28 8.009591999999998 2.7860429999999963 21.052221
41 1 3 -0.28 5.265442999999998 0.7235869999999964 16.678863
42 1 3 -0.28 8.385260000000002 6.608052999999997 22.98893300000001
43 1 3 -0.28 4.877912000000003 2.2711740000000002 28.92342200000001
44 1 3 -0.28 8.020243999999998 5.918469000000001 19.85129900000001
45 1 3 -0.28 8.425298999999999 0.5512840000000008 17.01846200000001
46 1 3 -0.28 4.488879000000003 6.8003740000000015 23.840268999999992
47 1 3 -0.28 8.56753 0.5351680000000019 24.619587
48 1 3 -0.28 5.450780000000002 5.784162999999997 19.854807999999988
49 1 3 -0.28 6.304795999999995 0.5039899999999977 21.25875399999999
50 1 3 -0.28 7.316274999999999 3.0332840000000036 17.55512499999999
51 1 3 -0.28 7.939793000000001 1.0659479999999961 28.478538
52 1 3 -0.28 8.579987999999995 6.278037999999996 28.363779
53 1 3 -0.28 4.327863000000002 6.008492999999996 17.20687899999999
54 1 3 -0.28 4.368356999999996 3.4121479999999984 19.195131
55 1 3 -0.28 4.315904999999996 6.650089999999999 28.46964800000001
56 1 3 -0.28 6.623810999999996 3.3466529999999985 0.5000900000000099
57 1 3 -0.28 7.749698000000004 6.799785000000001 1.08129200000001
58 1 3 -0.28 4.364902999999996 6.424734 0.50006799999999
59 1 3 -0.28 4.525661999999999 4.553118000000003 4.15733300000001
60 1 3 -0.28 8.043423000000004 3.843515000000002 3.75657999999999
61 1 3 -0.28 6.857576999999997 6.557671000000003 4.40767899999999
62 1 3 -0.28 8.578225999999997 0.5890519999999978 1.507047
